timestamp,vent_vitesse_kmh,vent_direction,vent_rafales_kmh
2021-10-31 15:00:00,22.758333333333336,184.25,45.699999999999996
2021-10-31 16:00:00,21.516666666666666,184.5,43.574999999999996
2021-10-31 17:00:00,19.216666666666665,185.41666666666666,39.833333333333336
2021-10-31 18:00:00,17.791666666666668,185.83333333333334,36.61666666666667
2021-10-31 19:00:00,17.791666666666668,182.0,34.074999999999996
2021-10-31 20:00:00,16.616666666666667,183.25,34.324999999999996
2021-10-31 21:00:00,16.25,197.33333333333334,32.516666666666666
2021-10-31 22:00:00,16.150000000000002,198.33333333333334,31.983333333333334
2021-10-31 23:00:00,16.175,194.66666666666666,31.375
2021-11-01 00:00:00,14.816666666666665,190.08333333333334,30.849999999999998
2021-11-01 01:00:00,13.183333333333332,195.66666666666666,28.258333333333336
2021-11-01 02:00:00,11.908333333333333,204.08333333333334,25.233333333333334
2021-11-01 03:00:00,12.783333333333333,204.91666666666666,25.616666666666664
2021-11-01 04:00:00,12.916666666666666,166.16666666666666,25.575
2021-11-01 05:00:00,13.791666666666666,175.25,26.55
2021-11-01 06:00:00,12.558333333333332,181.83333333333334,25.875
2021-11-01 07:00:00,11.9,209.41666666666666,24.45
2021-11-01 08:00:00,12.958333333333334,207.33333333333334,25.441666666666666
2021-11-01 09:00:00,13.825000000000001,216.0,27.2
2021-11-01 10:00:00,12.866666666666667,207.83333333333334,27.891666666666666
2021-11-01 11:00:00,17.283333333333335,239.33333333333334,35.4
2021-11-01 12:00:00,17.908333333333335,212.08333333333334,37.19166666666667
2021-11-01 13:00:00,17.0,263.75,37.61666666666667
2021-11-01 14:00:00,17.216666666666665,262.25,36.725
2021-11-01 15:00:00,17.158333333333335,258.6666666666667,37.125
2021-11-01 16:00:00,16.724999999999998,235.83333333333334,37.1
2021-11-01 17:00:00,15.841666666666667,234.5,33.84166666666667
2021-11-01 18:00:00,13.716666666666667,229.41666666666666,30.566666666666666
2021-11-01 19:00:00,14.016666666666666,220.75,27.09166666666667
2021-11-01 20:00:00,12.825000000000001,220.5,26.46666666666667
2021-11-01 21:00:00,12.424999999999999,232.25,25.108333333333334
2021-11-01 22:00:00,12.858333333333334,226.91666666666666,24.666666666666668
2021-11-01 23:00:00,13.208333333333334,232.75,25.291666666666668
2021-11-02 00:00:00,12.733333333333334,238.08333333333334,25.566666666666666
2021-11-02 01:00:00,12.275,243.08333333333334,26.45
2021-11-02 02:00:00,12.075000000000001,240.08333333333334,24.416666666666668
2021-11-02 03:00:00,12.558333333333332,232.75,24.116666666666664
2021-11-02 04:00:00,13.616666666666667,241.08333333333334,26.2
2021-11-02 05:00:00,14.033333333333333,245.83333333333334,27.416666666666668
2021-11-02 06:00:00,13.833333333333334,241.83333333333334,27.175
2021-11-02 07:00:00,12.875,239.91666666666666,26.599999999999998
2021-11-02 08:00:00,11.983333333333334,235.08333333333334,24.59166666666667
2021-11-02 09:00:00,12.475,227.0,24.150000000000002
2021-11-02 10:00:00,13.366666666666667,222.58333333333334,26.641666666666666
2021-11-02 11:00:00,15.299999999999999,225.75,30.633333333333336
2021-11-02 12:00:00,16.183333333333334,230.66666666666666,33.983333333333334
2021-11-02 13:00:00,13.966666666666667,228.66666666666666,34.641666666666666
2021-11-02 14:00:00,13.691666666666668,225.41666666666666,31.041666666666668
2021-11-02 15:00:00,13.083333333333334,219.25,29.041666666666668
2021-11-02 16:00:00,11.725,193.83333333333334,26.21666666666667
2021-11-02 17:00:00,11.708333333333334,176.16666666666666,24.09166666666667
2021-11-02 18:00:00,12.241666666666667,203.75,24.416666666666668
2021-11-02 19:00:00,12.65,205.16666666666666,25.2
2021-11-02 20:00:00,13.391666666666666,175.91666666666666,27.15833333333333
2021-11-02 21:00:00,12.591666666666667,212.83333333333334,26.724999999999998
2021-11-02 22:00:00,13.6,212.08333333333334,27.450000000000003
2021-11-02 23:00:00,13.0,213.5,26.90833333333333
2021-11-03 00:00:00,10.975,206.91666666666666,25.175
2021-11-03 01:00:00,10.633333333333335,207.25,21.90833333333333
2021-11-03 02:00:00,12.200000000000001,207.16666666666666,22.833333333333332
2021-11-03 03:00:00,11.991666666666667,204.58333333333334,24.675
2021-11-03 04:00:00,11.066666666666668,265.0,23.15833333333333
2021-11-03 05:00:00,9.049999999999999,235.58333333333334,20.583333333333332
2021-11-03 06:00:00,10.025,243.83333333333334,18.575
2021-11-03 07:00:00,10.458333333333334,244.83333333333334,20.458333333333332
2021-11-03 08:00:00,10.174999999999999,245.33333333333334,20.108333333333334
2021-11-03 09:00:00,10.766666666666666,241.25,21.183333333333334
2021-11-03 10:00:00,11.858333333333334,251.75,24.575
2021-11-03 11:00:00,11.783333333333333,269.25,25.116666666666664
2021-11-03 12:00:00,11.416666666666666,281.9166666666667,25.650000000000002
2021-11-03 13:00:00,12.549999999999999,279.8333333333333,26.441666666666666
2021-11-03 14:00:00,12.766666666666666,279.75,27.366666666666664
2021-11-03 15:00:00,13.091666666666667,298.1666666666667,27.825
2021-11-03 16:00:00,12.1,296.9166666666667,27.349999999999998
2021-11-03 17:00:00,10.233333333333333,296.6666666666667,23.525000000000002
2021-11-03 18:00:00,9.808333333333334,266.9166666666667,19.525000000000002
2021-11-03 19:00:00,10.233333333333333,258.3333333333333,18.841666666666665
2021-11-03 20:00:00,11.058333333333332,300.9166666666667,19.591666666666665
2021-11-03 21:00:00,10.491666666666665,264.5,20.474999999999998
2021-11-03 22:00:00,9.741666666666665,294.0833333333333,19.191666666666666
2021-11-03 23:00:00,9.508333333333333,290.8333333333333,18.125
2021-11-04 00:00:00,9.700000000000001,291.5,18.008333333333333
2021-11-04 01:00:00,10.875,244.66666666666666,18.158333333333335
2021-11-04 02:00:00,11.158333333333333,279.9166666666667,21.025000000000002
2021-11-04 03:00:00,10.991666666666667,283.6666666666667,21.225
2021-11-04 04:00:00,10.700000000000001,286.4166666666667,20.191666666666666
2021-11-04 05:00:00,10.225,285.5,19.425
2021-11-04 06:00:00,10.591666666666667,288.1666666666667,20.133333333333333
2021-11-04 07:00:00,10.591666666666667,281.1666666666667,19.650000000000002
2021-11-04 08:00:00,9.85,272.25,19.175
2021-11-04 09:00:00,9.916666666666666,257.1666666666667,19.558333333333334
2021-11-04 10:00:00,10.200000000000001,209.33333333333334,21.641666666666666
2021-11-04 11:00:00,11.391666666666666,260.3333333333333,25.05
2021-11-04 12:00:00,12.049999999999999,263.25,26.95
2021-11-04 13:00:00,10.625,262.5833333333333,27.95
2021-11-04 14:00:00,11.116666666666667,217.5,24.808333333333334
2021-11-04 15:00:00,12.141666666666666,273.25,25.633333333333336
2021-11-04 16:00:00,11.591666666666667,270.5,25.016666666666666
2021-11-04 17:00:00,9.924999999999999,265.4166666666667,22.041666666666668
2021-11-04 18:00:00,10.566666666666666,263.25,19.349999999999998
2021-11-04 19:00:00,10.241666666666665,236.83333333333334,19.258333333333333
2021-11-04 20:00:00,10.049999999999999,295.4166666666667,18.224999999999998
2021-11-04 21:00:00,9.758333333333333,291.1666666666667,17.5
2021-11-04 22:00:00,9.991666666666667,282.6666666666667,17.583333333333332
2021-11-04 23:00:00,10.4,279.3333333333333,18.3
2021-11-05 00:00:00,10.441666666666666,290.8333333333333,19.425
2021-11-05 01:00:00,10.591666666666667,284.25,18.833333333333332
2021-11-05 02:00:00,9.391666666666667,310.4166666666667,18.866666666666667
2021-11-05 03:00:00,9.541666666666666,311.75,17.541666666666668
2021-11-05 04:00:00,9.983333333333333,314.3333333333333,17.691666666666666
2021-11-05 05:00:00,10.466666666666667,290.5,18.533333333333335
2021-11-05 06:00:00,10.316666666666666,322.4166666666667,19.133333333333333
2021-11-05 07:00:00,10.049999999999999,328.1666666666667,19.133333333333333
2021-11-05 08:00:00,9.783333333333333,296.9166666666667,18.325
2021-11-05 09:00:00,11.083333333333334,303.5833333333333,20.425
2021-11-05 10:00:00,11.341666666666667,229.33333333333334,23.175
2021-11-05 11:00:00,11.883333333333333,178.0,25.65833333333333
2021-11-05 12:00:00,12.25,155.0,26.0
2021-11-05 13:00:00,12.758333333333333,157.66666666666666,28.21666666666667
2021-11-05 14:00:00,13.808333333333332,218.0,28.025000000000002
2021-11-05 15:00:00,13.883333333333333,192.75,28.45
2021-11-05 16:00:00,13.033333333333333,193.75,27.599999999999998
2021-11-05 17:00:00,11.325000000000001,160.33333333333334,24.675
